Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     200/209         std::vector<Position, std::allocator<Position> >::size() const [401]
                0.00    0.00      50/62300       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [330]
-----------------------------------------------
                0.00    0.00     512/512         std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::allocator<unsigned long> const&) [209]
[208]    0.0    0.00    0.00     512         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&) [208]
                0.00    0.00     512/1212495     std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [115]
-----------------------------------------------
                0.00    0.00     512/512         std::vector<unsigned long, std::allocator<unsigned long> >::_M_move_assign(std::vector<unsigned long, std::allocator<unsigned long> >&&, std::integral_constant<bool, true>) [191]
[209]    0.0    0.00    0.00     512         std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::allocator<unsigned long> const&) [209]
                0.00    0.00     512/512         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&) [208]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<unsigned long, std::allocator<unsigned long> >* std::uninitialized_fill_n<std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&) [212]
[210]    0.0    0.00    0.00       5         std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&) [210]
                0.00    0.00      10/1211466     void std::_Construct<std::vector<unsigned long, std::allocator<unsigned long> >, std::vector<unsigned long, std::allocator<unsigned long> > const&>(std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> > const&) [11]
                0.00    0.00      10/2424956     std::vector<unsigned long, std::allocator<unsigned long> >* std::__addressof<std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >&) [125]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::vector(unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > const&) [184]
[211]    0.0    0.00    0.00       5         std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_fill_initialize(unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&) [211]
                0.00    0.00       5/5           std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_fill_n_a<std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> >, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >&) [213]
                0.00    0.00       5/1701455     std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_get_Tp_allocator() [241]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_fill_n_a<std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> >, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >&) [213]
[212]    0.0    0.00    0.00       5         std::vector<unsigned long, std::allocator<unsigned long> >* std::uninitialized_fill_n<std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&) [212]
                0.00    0.00       5/5           std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&) [210]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_fill_initialize(unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&) [211]
[213]    0.0    0.00    0.00       5         std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_fill_n_a<std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> >, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >&) [213]
                0.00    0.00       5/5           std::vector<unsigned long, std::allocator<unsigned long> >* std::uninitialized_fill_n<std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&) [212]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<unsigned long, std::allocator<unsigned long> >* std::uninitialized_copy<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*>(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*) [215]
[214]    0.0    0.00    0.00       4         std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*>(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*) [214]
                0.00    0.00       8/1211466     void std::_Construct<std::vector<unsigned long, std::allocator<unsigned long> >, std::vector<unsigned long, std::allocator<unsigned long> > const&>(std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> > const&) [11]
                0.00    0.00       8/2424956     std::vector<unsigned long, std::allocator<unsigned long> >* std::__addressof<std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >&) [125]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_copy_a<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >&) [216]
[215]    0.0    0.00    0.00       4         std::vector<unsigned long, std::allocator<unsigned long> >* std::uninitialized_copy<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*>(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*) [215]
                0.00    0.00       4/4           std::vector<unsigned long, std::allocator<unsigned long> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*>(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*) [214]
